Pull Request,Name,Message,Created at,Updated at,Additions,Commits,Status,File changed
72,"NamedUser(login=""bacngv"")",week8,08/05/2023 10:04,19/05/2023 0:55,3035,14,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
72,"NamedUser(login=""bacngv"")",week8,08/05/2023 10:04,19/05/2023 1:06,3035,14,failure,[]
72,"NamedUser(login=""bacngv"")",week8,08/05/2023 10:04,19/05/2023 2:15,3035,14,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
72,"NamedUser(login=""bacngv"")",Merge branch 'gungui98:master' into master,08/05/2023 10:04,22/05/2023 9:07,3035,14,success,"['week_ (9) final/README.MD', 'week_ (9) final/boilerplate/main.py']"
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete Exercises_1.ipynb,08/05/2023 7:22,08/05/2023 7:19,5353,35,unknown,['week_ (1)/Exercises_1.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete Exercises_2.ipynb,08/05/2023 7:22,08/05/2023 7:19,5353,35,unknown,['week_ (1)/Exercises_2.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:20,5353,35,failure,['week_ (1)/EXERCISE1-WEEK1.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Create README.md,08/05/2023 7:22,08/05/2023 7:25,5353,35,failure,['README.md']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:25,5353,35,failure,['week_ (1)/EXERCISE2-WEEK1.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete exercise_1.ipynb,08/05/2023 7:22,08/05/2023 7:26,5353,35,failure,['week_ (2)/exercise_1.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete exercise_2.ipynb,08/05/2023 7:22,08/05/2023 7:26,5353,35,failure,['week_ (2)/exercise_2.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:27,5353,35,failure,['week_ (2)/EXERCISE1-WEEK2.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:28,5353,35,failure,"['week_ (2)/EXERCISE2-WEEK2/person/Test_person.ipynb', 'week_ (2)/EXERCISE2-WEEK2/person/__pycache__/person.cpython-310.pyc', 'week_ (2)/EXERCISE2-WEEK2/person/person.py', 'week_ (2)/EXERCISE2-WEEK2/person/student.py', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/Test_mixins.ipynb', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/__pycache__/person.cpython-310.pyc', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/__pycache__/student.cpython-310.pyc', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/__pycache__/studentmixin.cpython-310.pyc', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/__pycache__/teacher.cpython-310.pyc', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/__pycache__/teachermixin.cpython-310.pyc', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/main.py', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/person.py', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/student.py', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/studentmixin.py', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/teacher.py', 'week_ (2)/EXERCISE2-WEEK2/person_mixins/teachermixin.py']"
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete Exercises.ipynb,08/05/2023 7:22,08/05/2023 7:29,5353,35,failure,['week_ (1)/Exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:29,5353,35,failure,['week_ (1)/Exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete 2. NumPy exercises.ipynb,08/05/2023 7:22,08/05/2023 7:29,5353,35,failure,['week_ (3)/2. NumPy exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:30,5353,35,failure,['week_ (3)/EXERCISE1-WEEK3.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete 2 - Pandas Series exercises.ipynb,08/05/2023 7:22,08/05/2023 7:31,5353,35,failure,['week_ (4)/2 - Pandas Series exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete 4 - Pandas DataFrames exercises.ipynb,08/05/2023 7:22,08/05/2023 7:31,5353,35,success,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:31,5353,35,success,['week_ (4)/2 - Pandas Series exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:32,5353,35,failure,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete 4 - Pandas DataFrames exercises.ipynb,08/05/2023 7:22,08/05/2023 7:38,5353,35,success,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:38,5353,35,failure,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update 4 - Pandas DataFrames exercises.ipynb,08/05/2023 7:22,08/05/2023 7:40,5353,35,success,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Delete 4 - Pandas DataFrames exercises.ipynb,08/05/2023 7:22,08/05/2023 7:40,5353,35,success,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Add files via upload,08/05/2023 7:22,08/05/2023 7:41,5353,35,success,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Merge branch 'gungui98:master' into master,08/05/2023 7:22,08/05/2023 9:32,5353,35,failure,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update demographic_data_analyzer.py,08/05/2023 7:22,08/05/2023 9:34,5353,35,failure,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update mean_var_std.py,08/05/2023 7:22,08/05/2023 9:37,5353,35,failure,['week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update demographic_data_analyzer.py,08/05/2023 7:22,08/05/2023 9:56,5353,35,success,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Merge branch 'gungui98:master' into master,08/05/2023 7:22,12/05/2023 6:40,5353,35,failure,"['.github/workflows/test.yml', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update medical_data_visualizer.py,08/05/2023 7:22,12/05/2023 6:43,5353,35,success,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update medical_data_visualizer.py,08/05/2023 7:22,12/05/2023 6:44,5353,35,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update medical_data_visualizer.py,08/05/2023 7:22,12/05/2023 6:47,5353,35,success,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Merge branch 'gungui98:master' into master,08/05/2023 7:22,15/05/2023 9:27,5353,35,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update time_series_visualizer.py,08/05/2023 7:22,15/05/2023 9:28,5353,35,success,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Merge branch 'gungui98:master' into master,08/05/2023 7:22,19/05/2023 6:30,5353,35,failure,"['.github/workflows/test.yml', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update sea_level_predictor.py,08/05/2023 7:22,19/05/2023 6:32,5353,35,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
68,"NamedUser(login=""nguyenmanhcuong29092004"")",Update sea_level_predictor.py,08/05/2023 7:22,19/05/2023 6:37,5353,35,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
67,"NamedUser(login=""Binhdn04"")",Create README.md,08/05/2023 6:09,08/05/2023 5:49,5638,24,unknown,['README.md']
67,"NamedUser(login=""Binhdn04"")",Add files via upload,08/05/2023 6:09,08/05/2023 5:56,5638,24,unknown,"['week_ (1)/Exercises.ipynb.ipynb', 'week_ (1)/Exercises_1.ipynb.ipynb', 'week_ (1)/Exercises_2.ipynb.ipynb']"
67,"NamedUser(login=""Binhdn04"")",Delete Exercises.ipynb,08/05/2023 6:09,08/05/2023 5:59,5638,24,unknown,['week_ (1)/Exercises.ipynb']
67,"NamedUser(login=""Binhdn04"")",Delete Exercises_1.ipynb,08/05/2023 6:09,08/05/2023 5:59,5638,24,unknown,['week_ (1)/Exercises_1.ipynb']
67,"NamedUser(login=""Binhdn04"")",Delete Exercises_2.ipynb,08/05/2023 6:09,08/05/2023 5:59,5638,24,unknown,['week_ (1)/Exercises_2.ipynb']
67,"NamedUser(login=""Binhdn04"")",Add files via upload,08/05/2023 6:09,08/05/2023 6:02,5638,24,unknown,"['week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (2)/person/__pycache__/person.cpython-310.pyc', 'week_ (2)/person/__pycache__/student.cpython-310.pyc', 'week_ (2)/person/person.py', 'week_ (2)/person/student.py', 'week_ (2)/person_mixins/__pycache__/person.cpython-310.pyc', 'week_ (2)/person_mixins/__pycache__/student.cpython-310.pyc', 'week_ (2)/person_mixins/__pycache__/teacher.cpython-310.pyc', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py']"
67,"NamedUser(login=""Binhdn04"")",Add files via upload,08/05/2023 6:09,08/05/2023 6:03,5638,24,unknown,"['week_ (3)/1. NumPy.ipynb', 'week_ (3)/2. NumPy exercises.ipynb']"
67,"NamedUser(login=""Binhdn04"")",Add files via upload,08/05/2023 6:09,08/05/2023 6:03,5638,24,failure,"['week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
67,"NamedUser(login=""Binhdn04"")",Add files via upload,08/05/2023 6:09,08/05/2023 6:14,5638,24,failure,['week_ (2)/exercise_1.ipynb']
67,"NamedUser(login=""Binhdn04"")",Add files via upload,08/05/2023 6:09,08/05/2023 6:19,5638,24,success,['week_ (2)/exercise_2.ipynb']
67,"NamedUser(login=""Binhdn04"")",Merge branch 'gungui98:master' into master,08/05/2023 6:09,08/05/2023 9:23,5638,24,failure,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
67,"NamedUser(login=""Binhdn04"")",Update,08/05/2023 6:09,08/05/2023 9:35,5638,24,failure,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
67,"NamedUser(login=""Binhdn04"")",Update,08/05/2023 6:09,08/05/2023 9:37,5638,24,failure,['week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py']
67,"NamedUser(login=""Binhdn04"")",Update 2,08/05/2023 6:09,08/05/2023 10:00,5638,24,success,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
67,"NamedUser(login=""Binhdn04"")",Merge branch 'gungui98:master' into master,08/05/2023 6:09,12/05/2023 6:27,5638,24,failure,"['.github/workflows/test.yml', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
67,"NamedUser(login=""Binhdn04"")",Update,08/05/2023 6:09,12/05/2023 6:43,5638,24,success,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
67,"NamedUser(login=""Binhdn04"")",Merge branch 'gungui98:master' into master,08/05/2023 6:09,15/05/2023 9:14,5638,24,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
67,"NamedUser(login=""Binhdn04"")",Update,08/05/2023 6:09,15/05/2023 9:31,5638,24,success,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
67,"NamedUser(login=""Binhdn04"")",Merge branch 'gungui98:master' into master,08/05/2023 6:09,19/05/2023 6:31,5638,24,failure,"['.github/workflows/test.yml', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
67,"NamedUser(login=""Binhdn04"")",Update sea_level_predictor.py,08/05/2023 6:09,19/05/2023 6:37,5638,24,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
67,"NamedUser(login=""Binhdn04"")",Update sea_level_predictor.py,08/05/2023 6:09,19/05/2023 6:40,5638,24,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
67,"NamedUser(login=""Binhdn04"")",Update sea_level_predictor.py,08/05/2023 6:09,19/05/2023 6:44,5638,24,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
67,"NamedUser(login=""Binhdn04"")",Update sea_level_predictor.py,08/05/2023 6:09,19/05/2023 6:49,5638,24,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
67,"NamedUser(login=""Binhdn04"")",Update sea_level_predictor.py,08/05/2023 6:09,19/05/2023 6:56,5638,24,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
66,"NamedUser(login=""TienVM2004"")",fix,08/05/2023 2:50,28/04/2023 7:26,18900,26,failure,"['arithmetic/__init__.py', 'arithmetic/number.py', 'git', 'main.py', 'master', 'week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb', 'week_ (1)/Lecture_1.ipynb', 'week_ (1)/README.MD', 'week_ (2)/README.MD', 'week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (2)/person/person.py', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py', 'week_ (3)/1. NumPy.ipynb', 'week_ (3)/2. NumPy exercises.ipynb']"
66,"NamedUser(login=""TienVM2004"")",Merge branch 'gungui98:master' into master,08/05/2023 2:50,28/04/2023 7:34,18900,26,failure,['.github/workflows/test.yml']
66,"NamedUser(login=""TienVM2004"")",ok,08/05/2023 2:50,28/04/2023 7:37,18900,26,unknown,['week_ (2)/exercise_1.ipynb']
66,"NamedUser(login=""TienVM2004"")",Merge branch 'master' of https://github.com/TienVM2004/python-datascience-course,08/05/2023 2:50,28/04/2023 7:38,18900,26,failure,['.github/workflows/test.yml']
66,"NamedUser(login=""TienVM2004"")",met qua,08/05/2023 2:50,28/04/2023 7:53,18900,26,success,['week_ (3)/2. NumPy exercises.ipynb']
66,"NamedUser(login=""TienVM2004"")",Merge branch 'gungui98:master' into master,08/05/2023 2:50,05/05/2023 7:13,18900,26,failure,"['.github/workflows/test.yml', 'week_ (1)/Exercises_1.html', 'week_ (1)/Exercises_2.html', 'week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb', 'week_ (4)/data/btc-market-price.csv', 'week_ (4)/data/eth-price.csv']"
66,"NamedUser(login=""TienVM2004"")",add 4,08/05/2023 2:50,08/05/2023 2:46,18900,26,success,"['week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
66,"NamedUser(login=""TienVM2004"")",Merge branch 'gungui98:master' into master,08/05/2023 2:50,08/05/2023 9:31,18900,26,failure,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
66,"NamedUser(login=""TienVM2004"")",add 5,08/05/2023 2:50,09/05/2023 3:26,18900,26,failure,"['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py']"
66,"NamedUser(login=""TienVM2004"")",lmao oops,08/05/2023 2:50,09/05/2023 3:29,18900,26,failure,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
66,"NamedUser(login=""TienVM2004"")",indentations are craaazy,08/05/2023 2:50,09/05/2023 3:34,18900,26,failure,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
66,"NamedUser(login=""TienVM2004"")",add,08/05/2023 2:50,09/05/2023 3:39,18900,26,failure,"['week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']"
66,"NamedUser(login=""TienVM2004"")",whoops wrong syntax,08/05/2023 2:50,09/05/2023 3:43,18900,26,success,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
66,"NamedUser(login=""TienVM2004"")",Merge branch 'gungui98:master' into master,08/05/2023 2:50,12/05/2023 6:25,18900,26,failure,"['.github/workflows/test.yml', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
66,"NamedUser(login=""TienVM2004"")",add 6,08/05/2023 2:50,12/05/2023 7:40,18900,26,success,"['week_ (6)/boilerplate-medical-data-visualizer-main/Week6.ipynb', 'week_ (6)/boilerplate-medical-data-visualizer-main/catplot.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/heatmap.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']"
66,"NamedUser(login=""TienVM2004"")",Merge branch 'gungui98:master' into master,08/05/2023 2:50,15/05/2023 6:32,18900,26,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
66,"NamedUser(login=""TienVM2004"")",add 7,08/05/2023 2:50,15/05/2023 9:51,18900,26,failure,"['week_ (7)/boilerplate-page-view-time-series-visualizer-main/bar_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/box_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/line_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
66,"NamedUser(login=""TienVM2004"")",add 7,08/05/2023 2:50,15/05/2023 10:04,18900,26,failure,"['week_ (7)/boilerplate-page-view-time-series-visualizer-main/bar_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/box_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/line_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
66,"NamedUser(login=""TienVM2004"")",add 7 again,08/05/2023 2:50,15/05/2023 10:08,18900,26,failure,"['week_ (7)/boilerplate-page-view-time-series-visualizer-main/bar_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
66,"NamedUser(login=""TienVM2004"")",i hate my life,08/05/2023 2:50,15/05/2023 10:14,18900,26,success,"['week_ (7)/boilerplate-page-view-time-series-visualizer-main/bar_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/box_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
