Filename,ID
doc/missing-references.json,000291
lib/mpl_toolkits/axisartist/grid_helper_curvelinear.py,000292
lib/matplotlib/font_manager.py,000293
lib/mpl_toolkits/axisartist/grid_finder.py,000294
lib/matplotlib/tests/test_path.py,000295
doc/users/next_whats_new/updated_mathtext.rst,000296
galleries/users_explain/text/mathtext.py,000297
lib/matplotlib/_mathtext.py,000298
lib/matplotlib/_mathtext_data.py,000299
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_cm_60.png,000300
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_cm_61.png,000301
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_cm_62.png,000302
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_cm_63.png,000303
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_cm_64.png,000304
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavusans_60.png,000305
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavusans_61.png,000306
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavusans_62.png,000307
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavusans_63.png,000308
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavusans_64.png,000309
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavuserif_60.png,000310
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavuserif_61.png,000311
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavuserif_62.png,000312
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavuserif_63.png,000313
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_dejavuserif_64.png,000314
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stix_60.png,000315
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stix_61.png,000316
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stix_62.png,000317
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stix_63.png,000318
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stix_64.png,000319
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stixsans_60.png,000320
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stixsans_61.png,000321
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stixsans_62.png,000322
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stixsans_63.png,000323
lib/matplotlib/tests/baseline_images/test_mathtext/mathfont_stixsans_64.png,000324
lib/matplotlib/tests/test_mathtext.py,000325
doc/devel/coding_guide.rst,000326
doc/api/typing_api.rst,000327
lib/matplotlib/typing.py,000328
lib/matplotlib/tests/baseline_images/test_axes/vlines_hlines_blended_transform.png,000329
lib/matplotlib/backends/backend_qtagg.py,000330
lib/matplotlib/backends/backend_wx.py,000331
azure-pipelines.yml,000332
doc/devel/MEP/MEP13.rst,000333
doc/users/prev_whats_new/changelog.rst,000334
doc/users/prev_whats_new/github_stats_3.5.0.rst,000335
galleries/examples/text_labels_and_annotations/font_family_rc.py,000336
lib/matplotlib/tests/test_dates.py,000337
tools/github_stats.py,000338
doc/api/next_api_changes/deprecations/25584-KS.rst,000339
doc/api/next_api_changes/removals/25584-KS.rst,000340
lib/matplotlib/tests/test_triangulation.py,000341
lib/matplotlib/tri/_tripcolor.py,000342
lib/matplotlib/tests/test_pyplot.py,000343
tools/boilerplate.py,000344
galleries/users_explain/toolkits/README.txt,000345
galleries/users_explain/toolkits/axes_grid.rst,000346
galleries/users_explain/toolkits/axisartist.rst,000347
galleries/users_explain/toolkits/index.rst,000348
galleries/users_explain/toolkits/mplot3d.rst,000349
doc/api/next_api_changes/deprecations/25708-AL.rst,000350
doc/devel/documenting_mpl.rst,000351
lib/matplotlib/artist.py,000352
doc/users/next_whats_new/get_suptitle.rst,000353
doc/api/next_api_changes/behavior/25697-AL.rst,000354
lib/matplotlib/offsetbox.py,000355
.github/workflows/mypy-stubtest.yml,000356
doc/_static/mpl.css,000357
lib/matplotlib/_api/__init__.py,000358
.github/codecov.yml,000359
lib/matplotlib/tests/test_api.py,000360
lib/matplotlib/tests/test_backend_ps.py,000361
lib/matplotlib/tests/test_contour.py,000362
galleries/users_explain/axes/autoscale.py,000363
doc/users/next_whats_new/mathtext_supports_text.rst,000364
.circleci/config.yml,000365
.github/workflows/circleci.yml,000366
doc/api/next_api_changes/deprecations/25651-REC.rst,000367
lib/matplotlib/cbook.pyi,000368
doc/api/toolkits/mplot3d/faq.rst,000369
doc/devel/MEP/MEP11.rst,000370
doc/devel/MEP/MEP14.rst,000371
doc/devel/MEP/MEP19.rst,000372
doc/users/faq/troubleshooting_faq.rst,000373
doc/users/prev_whats_new/dflt_style_changes.rst,000374
doc/users/prev_whats_new/github_stats_3.0.2.rst,000375
doc/users/prev_whats_new/github_stats_3.3.1.rst,000376
doc/users/prev_whats_new/github_stats_3.6.0.rst,000377
galleries/users_explain/figure/interactive.rst,000378
galleries/users_explain/figure/interactive_guide.rst,000379
lib/matplotlib/animation.py,000380
lib/matplotlib/mpl-data/stylelib/classic.mplstyle,000381
lib/matplotlib/tests/test_agg.py,000382
lib/mpl_toolkits/mplot3d/art3d.py,000383
src/path_converters.h,000384
lib/matplotlib/backends/qt_editor/figureoptions.py,000385
.github/workflows/cygwin.yml,000386
lib/matplotlib/backends/backend_pgf.py,000387
lib/matplotlib/tests/test_backend_pgf.py,000388
environment.yml,000389
requirements/testing/extra.txt,000390
requirements/testing/mypy.txt,000391
lib/matplotlib/backends/backend_gtk3.py,000392
lib/matplotlib/backends/backend_gtk4.py,000393
doc/api/next_api_changes/deprecations/25588-KS.rst,000394
lib/matplotlib/projections/geo.py,000395
lib/matplotlib/projections/polar.py,000396
lib/matplotlib/scale.py,000397
lib/matplotlib/table.py,000398
lib/matplotlib/hatch.py,000399
galleries/users_explain/text/README.txt,000400
lib/matplotlib/legend.py,000401
lib/matplotlib/patheffects.py,000402
lib/matplotlib/tests/baseline_images/test_axes/preset_clip_paths.png,000403
lib/matplotlib/tests/baseline_images/test_mathtext/mathtext1_dejavusans_04.png,000404
doc/api/next_api_changes/deprecations/24312-AL.rst,000405
galleries/users_explain/toolkits/axes_grid.py,000406
lib/mpl_toolkits/axes_grid1/axes_divider.py,000407
src/_backend_agg.h,000408
src/_backend_agg_basic_types.h,000409
lib/matplotlib/backends/_backend_tk.py,000410
galleries/examples/widgets/textbox.py,000411
lib/matplotlib/backends/qt_editor/_formlayout.py,000412
lib/matplotlib/tests/test_font_manager.py,000413
setupext.py,000414
src/_ttconv.cpp,000415
.coveragerc,000416
.github/workflows/reviewdog.yml,000417
doc/api/next_api_changes/development/24976-KS.rst,000418
lib/matplotlib/_c_internal_utils.pyi,000419
lib/matplotlib/_color_data.pyi,000420
lib/matplotlib/_enums.pyi,000421
lib/matplotlib/_image.pyi,000422
lib/matplotlib/_pylab_helpers.pyi,000423
lib/matplotlib/_qhull.pyi,000424
lib/matplotlib/_tri.pyi,000425
lib/matplotlib/_ttconv.pyi,000426
lib/matplotlib/axes/__init__.pyi,000427
lib/matplotlib/backend_managers.pyi,000428
lib/matplotlib/backends/_backend_agg.pyi,000429
lib/matplotlib/backends/_macosx.pyi,000430
lib/matplotlib/backends/_tkagg.pyi,000431
lib/matplotlib/bezier.pyi,000432
lib/matplotlib/ft2font.pyi,000433
lib/matplotlib/gridspec.pyi,000434
lib/matplotlib/hatch.pyi,000435
lib/matplotlib/legend_handler.py,000436
lib/matplotlib/legend_handler.pyi,000437
lib/matplotlib/patheffects.pyi,000438
lib/matplotlib/projections/__init__.pyi,000439
lib/matplotlib/projections/geo.pyi,000440
lib/matplotlib/py.typed,000441
lib/matplotlib/stackplot.pyi,000442
lib/matplotlib/streamplot.pyi,000443
lib/matplotlib/style/core.pyi,000444
lib/matplotlib/tests/test_backend_gtk3.py,000445
lib/matplotlib/tests/test_backend_qt.py,000446
lib/matplotlib/tests/test_basic.py,000447
lib/matplotlib/tests/test_offsetbox.py,000448
lib/matplotlib/tests/test_pickle.py,000449
lib/matplotlib/tri/_triangulation.pyi,000450
lib/matplotlib/tri/_tricontour.pyi,000451
lib/matplotlib/tri/_trifinder.pyi,000452
lib/matplotlib/tri/_triinterpolate.pyi,000453
lib/matplotlib/tri/_triplot.pyi,000454
lib/matplotlib/tri/_trirefine.pyi,000455
lib/matplotlib/tri/_tritools.pyi,000456
requirements/testing/all.txt,000457
setup.py,000458
tools/check_typehints.py,000459
doc/api/colors_api.rst,000460
doc/api/lines_api.rst,000461
doc/api/markers_api.rst,000462
.appveyor.yml,000463
.circleci/fetch_doc_logs.py,000464
.flake8,000465
.gitignore,000466
.lgtm.yml,000467
SECURITY.md,000468
doc/Makefile,000469
doc/_static/switcher.json,000470
doc/_static/zenodo_cache/7162185.svg,000471
doc/_static/zenodo_cache/7275322.svg,000472
doc/_static/zenodo_cache/7527665.svg,000473
doc/_static/zenodo_cache/7637593.svg,000474
doc/_static/zenodo_cache/7697899.svg,000475
doc/api/axes_api.rst,000476
doc/api/axis_api.rst,000477
doc/api/backend_gtk3_api.rst,000478
doc/api/backend_gtk4_api.rst,000479
doc/api/backend_wx_api.rst,000480
doc/api/next_api_changes/behavior/23573-AL.rst,000481
doc/api/next_api_changes/behavior/23579-AL.rst,000482
doc/api/next_api_changes/behavior/23710-ES.rst,000483
doc/api/next_api_changes/behavior/24062-tb.rst,000484
doc/api/next_api_changes/behavior/24131-OG.rst,000485
doc/api/next_api_changes/behavior/24132-GL.rst,000486
doc/api/next_api_changes/behavior/24189-JB.rst,000487
doc/api/next_api_changes/behavior/24531-DOS.rst,000488
doc/api/next_api_changes/behavior/24570-GL.rst,000489
doc/api/next_api_changes/behavior/24655-AK.rst,000490
doc/api/next_api_changes/behavior/24829-AL.rst,000491
doc/api/next_api_changes/behavior/24870-AL.rst,000492
doc/api/next_api_changes/behavior/24889-AL.rst,000493
doc/api/next_api_changes/behavior/24912-AL.rst,000494
doc/api/next_api_changes/behavior/25255-RR.rst,000495
doc/api/next_api_changes/behavior/25456-AL.rst,000496
doc/api/next_api_changes/behavior/9598-AFV.rst,000497
doc/api/next_api_changes/deprecations/19763-ES.rst,000498
doc/api/next_api_changes/deprecations/22314-AL.rst,000499
doc/api/next_api_changes/deprecations/23200-OG.rst,000500
doc/api/next_api_changes/deprecations/23449-SS.rst,000501
doc/api/next_api_changes/deprecations/23720-RS.rst,000502
doc/api/next_api_changes/deprecations/23735-ES.rst,000503
doc/api/next_api_changes/deprecations/23824-OG.rst,000504
doc/api/next_api_changes/deprecations/24000-TH.rst,000505
doc/api/next_api_changes/deprecations/24013-TH.rst,000506
doc/api/next_api_changes/deprecations/24071-OG.rst,000507
doc/api/next_api_changes/deprecations/24088-JMK.rst,000508
doc/api/next_api_changes/deprecations/24131-OG.rst,000509
doc/api/next_api_changes/deprecations/24140-AL.rst,000510
doc/api/next_api_changes/deprecations/24144-AL.rst,000511
doc/api/next_api_changes/deprecations/24198-AL.rst,000512
doc/api/next_api_changes/deprecations/24208-AL.rst,000513
doc/api/next_api_changes/deprecations/24220-AL.rst,000514
doc/api/next_api_changes/deprecations/24221-AL.rst,000515
doc/api/next_api_changes/deprecations/24224-OG.rst,000516
doc/api/next_api_changes/deprecations/24240-OG.rst,000517
